ts,tick_id,token_id,slug,outcome_name,first_seen_ts,first_seen_price,last_seen_ts,last_seen_price,missing_ticks,resolution_reason
2026-05-01T11:53:58+00:00,167,113280945017141680475716638592630244904127910142279751133340966575622191315394,space-fdv-above-40m-one-day-after-launch-531-795,No,2026-04-30T08:52:10+00:00,0.9745,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,33500655274566071404146348211029030952428703411904894028140693614623724707896,lol-rck-fnl-2026-04-30,FENNEL,2026-04-30T08:52:10+00:00,0.9700,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,38406190089213721239050004931060686734837008052761084716902811691430407427235,highest-temperature-in-london-on-april-30-2026-22corhigher,No,2026-04-30T08:52:10+00:00,0.9845,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,57034399605820738765570303253202806323159749225992283651095487723895344935802,will-russia-capture-all-of-hryshyne-by-april-30,No,2026-04-30T08:52:10+00:00,0.9840,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,100563381300604227397854537009249118425775257952979362781288052233363254700176,googl-above-330-on-may-1-2026,Yes,2026-04-30T09:02:12+00:00,0.9745,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,1999466853105096962412759928240873404630636265493419747797364723427146068992,will-steve-witkoff-have-a-diplomatic-meeting-with-iran-by-april-30,No,2026-04-30T09:02:12+00:00,0.9820,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,47114535706345641890659362394870711831225959361602553713970885135731968610540,highest-temperature-in-karachi-on-april-30-2026-37corhigher,No,2026-04-30T09:12:14+00:00,0.9550,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,79453625952225131475768794651674976334789599933767759688602119101555650333198,highest-temperature-in-karachi-on-april-30-2026-36c,Yes,2026-04-30T09:12:14+00:00,0.9600,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,36813057774366336147694079547746850653967559615610079345528531293530907297098,ionq-quarterly-earnings-gaap-eps-05-06-2026-neg0pt51,Yes,2026-04-30T09:12:14+00:00,0.9700,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,112177007392163960484008159326300450500524475967112598127823948255784605038856,will-the-kharg-island-oil-terminal-be-hit-by-april-30-484-426,No,2026-04-30T09:12:14+00:00,0.9815,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,64356060325178763920200707876820280003317801253786320661540492078458637331919,highest-temperature-in-chongqing-on-april-30-2026-27c,Yes,2026-04-30T09:12:14+00:00,0.9745,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,50155576222998000662004018601795517440882919925864422170874287170708502484411,highest-temperature-in-taipei-on-april-30-2026-22c,No,2026-04-30T09:12:14+00:00,0.9780,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,68314119164396381653693672364701714629278194998054316096774548095224581168497,highest-temperature-in-austin-on-april-30-2026-78-79f,No,2026-04-30T09:12:14+00:00,0.9840,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,43170275142221009353422030887889021736789320266319713573275959458622816906336,will-the-denver-nuggets-win-the-nba-western-conference-finals,No,2026-04-30T09:22:16+00:00,0.9525,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,88869990306499033067273246751897877567991972802952454223468648699275983144934,highest-temperature-in-guangzhou-on-april-30-2026-26c,No,2026-04-30T09:22:16+00:00,0.9540,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,52177042535272749008083981926883702933295987335047895753698086125084840184312,highest-temperature-in-singapore-on-may-1-2026-30c,No,2026-04-30T09:22:16+00:00,0.9820,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,98622894452907958799675481637380389026090900514374522656466452486413010478654,highest-temperature-in-milan-on-april-30-2026-21corhigher,No,2026-04-30T09:32:19+00:00,0.9515,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,86772710617554610531131530882358005049105875771740231569737510422951174999191,highest-temperature-in-guangzhou-on-april-30-2026-25c,Yes,2026-04-30T09:32:19+00:00,0.9555,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,75840245743103732661516288680269772502156502896281331067920593746398019393756,lol-rck-fnl-2026-04-30-game2,FENNEL,2026-04-30T09:32:19+00:00,0.9600,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,14836248669584981066974051445427586648507492308169635232472306407878227120193,rddt-quarterly-earnings-gaap-eps-04-30-2026-0pt57,Yes,2026-04-30T09:32:19+00:00,0.9600,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,34616901710053674049312525542481450450891308980745648727845813248184068122125,wta-guo-cherubi-2026-04-29,Hanyu Guo,2026-04-30T09:42:21+00:00,0.9850,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,74976546423996152343765679184606893641644911917995619289001275278294905010311,highest-temperature-in-sao-paulo-on-april-30-2026-25c,No,2026-04-30T09:52:23+00:00,0.9555,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,43439777388475753440897665543493137169713982669270075314335773462451878509939,will-wti-reach-120-by-april-27-2026,No,2026-04-30T10:02:25+00:00,0.9760,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,9697576069530937317180161464827689668995953733597781266128763844444713298328,will-elon-musks-net-worth-be-at-least-670b-on-april-30,No,2026-04-30T10:02:25+00:00,0.9785,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,70774028035781063184804285947446337634498394165624201795543052102381436211889,wta-kabbaj-ponchet-2026-04-29,Jessika Ponchet,2026-04-30T10:12:27+00:00,0.9500,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,58136941744319265401387399355094587249515489367578211441739257730885255471169,atp-bergs-herbert-2026-04-30,Zizou Bergs,2026-04-30T10:12:27+00:00,0.9850,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,33207498976661721209442998373236083140901503985528045413444102043098292637166,mojtaba-khamenei-seen-in-public-by-april-30,No,2026-04-30T10:22:30+00:00,0.9815,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,16497622206253343179549728716177508140086379837637618335736771426780144741816,highest-temperature-in-amsterdam-on-april-30-2026-18c,No,2026-04-30T10:22:30+00:00,0.9825,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,36694744039707344105103277521778378673806532247377980741357117749630111145062,rcl-quarterly-earnings-nongaap-eps-04-30-2026-3pt22,Yes,2026-04-30T10:32:32+00:00,0.9500,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,97496574302437536781739553709744670113595555664009444928587479332386192767954,will-googl-close-between-345-and-350-week-may-1-2026,No,2026-04-30T10:32:32+00:00,0.9500,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,64289579753775681947001965369849558357867804317299894194890854664992341680738,wta-pigossi-kasatki-2026-04-29,Daria Kasatkina,2026-04-30T10:32:32+00:00,0.9550,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,84680511750049904245443310980547742948106914918990653966523818346674364130469,highest-temperature-in-moscow-on-april-30-2026-4c,No,2026-04-30T10:32:32+00:00,0.9610,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,12382710472556453063692052732196770949895472196987250399453175777527226749512,will-us-gdp-growth-in-q1-2026-be-between-1pt0-and-1pt5,No,2026-04-30T10:32:32+00:00,0.8435,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,71130828982244153786296071887123681047862466626928780659505575120032014351507,lol-ub-koia-2026-04-29,⁠Movistar KOI Fénix,2026-04-30T10:32:32+00:00,0.9730,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,51623624502403405034540644015004183990018646236842362673705887892244415812517,will-the-cincinnati-bengals-win-the-2027-nfl-league-championship,No,2026-04-30T10:32:32+00:00,0.9735,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,59425207015040448844325826379078349248506654003428350909644073763898615418753,cs2-mandl-fur-2026-04-30-game2,FURY,2026-04-30T10:42:34+00:00,0.9800,,0.0000,6,near_zero
2026-05-01T11:53:58+00:00,167,79642749473514875916757876399385620117357886292320772396212749852630362011008,xauusd-up-or-down-on-april-30-2026,Up,2026-04-30T10:52:36+00:00,0.9750,,0.0000,6,near_zero
2026-05-01T12:04:00+00:00,168,67653023069868861969361967272839190198689579506750446998649063014100739410596,will-trump-and-putin-meet-next-in-china-586-328,No,2026-04-30T08:12:01+00:00,0.9550,2026-05-01T11:03:47+00:00,0.9510,6,near_one
2026-05-01T12:14:03+00:00,169,91614037901759358822201019738747890245698909012092657780820261729371244775376,will-raphal-glucksmann-win-the-2027-french-presidential-election,No,2026-04-30T08:12:01+00:00,0.9785,2026-05-01T11:13:49+00:00,0.9795,6,near_one
2026-05-01T13:24:19+00:00,176,105936209728390877466087311003098438413380274261172346796046683814802770299563,will-the-ecb-announce-a-50-bps-increase-at-the-june-2026-meeting,No,2026-04-30T08:12:01+00:00,0.9745,2026-05-01T12:24:05+00:00,0.9815,6,near_one
2026-05-01T13:44:23+00:00,178,65375575037849886682769112267853604820362504640888829027195234577761014837492,megaeth-market-cap-fdv-1b-one-day-after-launch-gj9e-189-291-824-352,Yes,2026-04-30T08:12:01+00:00,0.9590,2026-05-01T12:44:10+00:00,0.9995,6,near_one
2026-05-01T13:44:23+00:00,178,82149110067979470707461735036792617981060265491561473691799265056474452809853,megaeth-market-cap-fdv-4b-one-day-after-launch-484-688-448-486-873-133-182,No,2026-04-30T08:12:01+00:00,0.9665,2026-05-01T12:44:10+00:00,0.9995,6,near_one
2026-05-01T13:44:23+00:00,178,61268780060811317912125567165718241493378747385698282791855508063291413917546,megaeth-market-cap-fdv-800m-one-day-after-launch-987-114-655,Yes,2026-04-30T08:12:01+00:00,0.9795,2026-05-01T12:44:10+00:00,0.9995,6,near_one
2026-05-01T13:44:23+00:00,178,4059022418536702873754043999793613981227320326515214315558101682042963701347,megaeth-market-cap-fdv-600m-one-day-after-launch-185,Yes,2026-04-30T09:02:12+00:00,0.9825,2026-05-01T12:44:10+00:00,0.9995,6,near_one
2026-05-01T13:54:25+00:00,179,70438891017239169523888340706940482203786228582885836666142245799578935372711,megaeth-market-cap-fdv-6b-one-day-after-launch-365-559-334-815-776-488-224-766,No,2026-04-30T08:12:01+00:00,0.9850,2026-05-01T12:54:12+00:00,0.9995,6,near_one
2026-05-01T13:54:25+00:00,179,96860244745715756941650459891985152916771839495808774772602278159004844673195,will-the-bharatiya-janata-party-bjp-win-the-most-seats-in-the-2026-assam-legislative-assembly-election,Yes,2026-04-30T08:12:01+00:00,0.9845,2026-05-01T12:54:12+00:00,0.9670,6,near_one
2026-05-01T14:34:39+00:00,183,100345096407935278777225555933701019186060692542138145411990891975010212239076,highest-temperature-in-munich-on-may-1-2026-17c,No,2026-04-30T08:12:01+00:00,0.9755,2026-05-01T13:34:21+00:00,0.9995,6,near_one
2026-05-01T15:14:48+00:00,187,26087406687932108531005204502244492184534000122992461059156880611150953145122,will-pete-buttigieg-win-the-2028-us-presidential-election,No,2026-04-30T08:12:01+00:00,0.9775,2026-05-01T14:14:34+00:00,0.9795,6,near_one
2026-05-01T15:24:50+00:00,188,97135678471482265538720946144853573899194889525681773026314940438890099882639,will-spacex-be-the-largest-company-in-the-world-by-market-cap-on-december-31,No,2026-04-30T08:12:01+00:00,0.9590,2026-05-01T14:24:37+00:00,0.9710,6,near_one
2026-05-01T15:44:54+00:00,190,100268956828491748833077249004657287065790296742025913832406579631529001367067,highest-temperature-in-amsterdam-on-may-1-2026-21c,No,2026-04-30T08:12:01+00:00,0.9700,2026-05-01T14:44:41+00:00,0.9995,6,near_one
2026-05-01T16:15:00+00:00,193,69874943694304279022750196356076065502890973710798748984655124140535381720651,highest-temperature-in-london-on-may-1-2026-22c,No,2026-04-30T09:32:19+00:00,0.9500,2026-05-01T15:14:48+00:00,0.9995,6,near_one
2026-05-01T16:25:02+00:00,194,18611001293350612112663983925703245936155794431146487978006805975966066271945,over-250m-committed-to-the-printr-public-sale,No,2026-04-30T08:52:10+00:00,0.9555,2026-05-01T15:24:50+00:00,0.9945,6,near_one
2026-05-01T16:45:07+00:00,196,45261427927597753948969942484970824173439588002616542194846930375736155382059,will-franois-hollande-win-the-2027-french-presidential-election,No,2026-04-30T08:12:01+00:00,0.9510,2026-05-01T15:44:54+00:00,0.9585,6,near_one
2026-05-01T17:05:11+00:00,198,61638209040977576407645319654548998972645370498978369829582391676362965890344,will-vivek-ramaswamy-win-the-2028-republican-presidential-nomination,No,2026-04-30T08:12:01+00:00,0.9835,2026-05-01T16:04:58+00:00,0.9845,6,near_one
2026-05-01T17:15:13+00:00,199,11731286639544421844837713833669502261952535407472795246671957207949646124454,will-open-close-between-8-and-9-week-may-1-2026,No,2026-04-30T10:32:32+00:00,0.9575,2026-05-01T16:15:00+00:00,0.9995,6,near_one
2026-05-01T18:15:26+00:00,205,17386751377523679863635521248429944365662964496318765972612101950039321398167,will-keir-starmer-be-the-next-leader-out-before-2027-973,No,2026-04-30T08:12:01+00:00,0.9765,2026-05-01T17:15:13+00:00,0.9835,6,near_one
2026-05-01T18:25:28+00:00,206,45261427927597753948969942484970824173439588002616542194846930375736155382059,will-franois-hollande-win-the-2027-french-presidential-election,No,2026-05-01T17:25:15+00:00,0.9570,2026-05-01T17:25:15+00:00,0.9570,6,near_one
2026-05-01T19:15:39+00:00,211,20288879763572331326160433819336486067125203753471133492003142129753786831269,highest-temperature-in-singapore-on-may-1-2026-35corhigher,No,2026-04-30T08:12:01+00:00,0.9715,2026-05-01T18:15:26+00:00,0.9995,6,near_one
2026-05-01T19:25:42+00:00,212,80278496757135100362176134513619100113566384177540666184155692142083646836295,highest-temperature-in-shanghai-on-may-1-2026-27c,No,2026-04-30T10:02:25+00:00,0.9775,2026-05-01T18:25:28+00:00,0.9995,6,near_one
2026-05-01T21:16:27+00:00,223,32479372661191440779669866234574119132088270593058159494372016386294230109866,will-chatgpt-be-1-free-app-in-the-us-apple-app-store-on-may-1,Yes,2026-04-30T08:12:01+00:00,0.9550,2026-05-01T20:15:52+00:00,0.9995,6,near_one
2026-05-01T21:36:31+00:00,225,95632053836624936086368025156897716994383878193639119802079172536549718008204,highest-temperature-in-seattle-on-may-1-2026-64forhigher,Yes,2026-04-30T10:42:34+00:00,0.9675,2026-05-01T20:35:56+00:00,0.9995,6,near_one
2026-05-01T21:46:33+00:00,226,21425836874374567811109348185859294586048827992306366774369803742160816674317,highest-temperature-in-lucknow-on-may-1-2026-38c,No,2026-04-30T09:02:12+00:00,0.9785,2026-05-01T20:45:58+00:00,0.9995,6,near_one
2026-05-01T22:46:45+00:00,232,46343155627613369099635534015993873567075625146946626014184954268824344552906,will-the-green-party-win-the-most-council-seat-elections-in-the-2026-united-kingdom-local-elections,No,2026-04-30T08:12:01+00:00,0.9715,2026-05-01T21:46:33+00:00,0.9860,6,near_one
2026-05-02T01:27:15+00:00,248,83190093106166708444933712411961824640760306915356016996585641351222719325469,will-comey-smile-in-his-mugshot-by-may-31,No,2026-04-30T08:12:01+00:00,0.9630,2026-05-02T00:27:04+00:00,0.9645,6,near_one
2026-05-02T02:07:23+00:00,252,91949042216127305292438280992722171735754548787382833799906976841509942727662,will-rahm-emanuel-win-the-2028-democratic-presidential-nomination-299,No,2026-04-30T08:12:01+00:00,0.9765,2026-05-02T01:07:11+00:00,0.9805,6,near_one
2026-05-02T02:37:29+00:00,255,105933029641124149476040127626722302831560342486456292015033100559176356663875,will-africa-win-the-2026-fifa-world-cup,No,2026-05-02T01:37:17+00:00,0.9685,2026-05-02T01:37:17+00:00,0.9685,6,near_one
2026-05-02T05:07:59+00:00,270,49760558873212272440771467224266437717913114999491735666209561409981747777766,will-bruno-retailleau-win-the-2027-french-presidential-election,No,2026-04-30T08:12:01+00:00,0.9625,2026-05-02T04:07:47+00:00,0.9630,6,near_one
2026-05-02T05:38:05+00:00,273,45261427927597753948969942484970824173439588002616542194846930375736155382059,will-franois-hollande-win-the-2027-french-presidential-election,No,2026-05-01T18:45:33+00:00,0.9555,2026-05-02T04:37:53+00:00,0.9585,6,near_one
2026-05-02T06:48:19+00:00,280,54370902804877205311407736710644494767619741652439556877081340301621741537853,highest-temperature-in-hong-kong-on-may-1-2026-24c,No,2026-04-30T08:12:01+00:00,0.9510,2026-05-02T05:48:07+00:00,0.9995,6,near_one
2026-05-02T06:58:21+00:00,281,2610336024939503976910443133965525155112118948066646227040491461288298872236,will-ro-khanna-win-the-2028-democratic-presidential-nomination,No,2026-04-30T08:12:01+00:00,0.9805,2026-05-02T05:58:09+00:00,0.9805,6,near_one
2026-05-02T07:08:23+00:00,282,100262671574737578690279868084340826818974105211488730305039258162743949716792,will-us-crude-oil-reserves-fall-to-375m-by-may-1,No,2026-04-30T08:12:01+00:00,0.9845,2026-05-02T06:08:11+00:00,0.9995,6,near_one
2026-05-02T08:28:39+00:00,290,105933029641124149476040127626722302831560342486456292015033100559176356663875,will-africa-win-the-2026-fifa-world-cup,No,2026-05-02T03:07:35+00:00,0.9685,2026-05-02T07:28:27+00:00,0.9685,6,near_one
2026-05-02T08:38:41+00:00,291,108637682211237826791747090687218369701595652104731410757520644674250890284083,will-usd-reach-1pt8m-iranian-rials-by-april-30,Yes,2026-04-30T09:02:12+00:00,0.7180,2026-05-02T07:38:29+00:00,0.0005,6,near_zero
2026-05-02T08:38:41+00:00,291,82893518393511812715551541731983817898428307497559543393125000807081929152206,will-usd-reach-1pt8m-iranian-rials-by-april-30,No,2026-04-30T10:32:32+00:00,0.7320,2026-05-02T07:38:29+00:00,0.9995,6,near_one
2026-05-02T08:38:41+00:00,291,27781013327597414628094993293494803740992999187710228523392113572875786931740,will-asia-win-the-2026-fifa-world-cup,No,2026-05-02T01:37:17+00:00,0.9715,2026-05-02T07:38:29+00:00,0.9715,6,near_one
2026-05-02T09:18:50+00:00,295,6011840560174249575444851703894275743627641383149345027195591193235661887317,kevin-warsh-confirmed-as-fed-chair-by-june-30,Yes,2026-04-30T08:12:01+00:00,0.9850,2026-05-02T08:18:37+00:00,0.9940,6,near_one
2026-05-02T09:28:52+00:00,296,91614037901759358822201019738747890245698909012092657780820261729371244775376,will-raphal-glucksmann-win-the-2027-french-presidential-election,No,2026-05-02T00:47:08+00:00,0.9795,2026-05-02T08:28:39+00:00,0.9790,6,near_one
2026-05-02T09:28:52+00:00,296,26130200454407462599799791678865361113981667143627759096044930228705779201927,will-the-texas-rangers-win-the-2026-world-series,No,2026-05-02T02:47:31+00:00,0.9695,2026-05-02T08:28:39+00:00,0.9695,6,near_one
2026-05-02T09:48:57+00:00,298,70041555983736866890240186020074997931365715912067949368593535624615766801559,highest-temperature-in-dallas-on-may-1-2026-67forbelow,Yes,2026-04-30T10:42:34+00:00,0.9780,2026-05-02T08:48:43+00:00,0.9995,6,near_one
2026-05-02T10:49:10+00:00,304,50482296680990978506107209366539238203099210353239953397248722866612159104045,will-there-be-between-0-and-10-average-daily-transits-of-the-strait-of-hormuz-on-april-30-753,Yes,2026-05-01T19:25:42+00:00,0.9800,2026-05-02T09:48:57+00:00,0.9865,6,near_one
2026-05-02T11:09:15+00:00,306,51256087133472699677404122813351837137236261332760036958675381784896920050212,will-mumbai-indians-win-the-2026-indian-premier-league,No,2026-04-30T08:12:01+00:00,0.9825,2026-05-02T10:09:01+00:00,0.9735,6,near_one
2026-05-02T11:49:24+00:00,310,83190093106166708444933712411961824640760306915356016996585641351222719325469,will-comey-smile-in-his-mugshot-by-may-31,No,2026-05-02T07:28:27+00:00,0.9575,2026-05-02T10:49:10+00:00,0.9555,6,near_one
2026-05-02T11:59:26+00:00,311,71677612305244936641085500097737038199081845621961106192204236262687669821119,will-4-fed-rate-cuts-happen-in-2026,No,2026-04-30T08:12:01+00:00,0.9760,2026-05-02T10:59:13+00:00,0.9795,6,near_one
2026-05-02T12:09:28+00:00,312,102453645625385985074949463010554574583985593195218043076641456918686817654466,will-the-next-us-x-iran-diplomatic-meeting-be-on-may-4,No,2026-05-01T23:36:54+00:00,0.9840,2026-05-02T11:09:15+00:00,0.9885,6,near_one
2026-05-02T12:19:30+00:00,313,97252373406884174080147823976189608062800905314440975894170444084176537621257,over-10m-committed-to-the-printr-public-sale,No,2026-04-30T08:12:01+00:00,0.9795,2026-05-02T11:19:17+00:00,0.9785,6,near_one
2026-05-02T12:19:30+00:00,313,111794412652144167704069308280072217197603934608880258759356283739972969531609,will-sarah-knafo-win-the-2027-french-presidential-election,No,2026-04-30T08:12:01+00:00,0.9785,2026-05-02T11:19:17+00:00,0.9795,6,near_one
2026-05-02T12:19:30+00:00,313,96860244745715756941650459891985152916771839495808774772602278159004844673195,will-the-bharatiya-janata-party-bjp-win-the-most-seats-in-the-2026-assam-legislative-assembly-election,Yes,2026-05-01T18:35:31+00:00,0.9785,2026-05-02T11:19:17+00:00,0.9745,6,near_one
2026-05-02T12:59:39+00:00,317,81718924566344342339932153243056822500865643754622838691875214933560980686588,will-the-fed-decrease-interest-rates-by-50-bps-after-the-july-2026-meeting,No,2026-04-30T08:12:01+00:00,0.9780,2026-05-02T11:59:26+00:00,0.9815,6,near_one
2026-05-02T12:59:39+00:00,317,100247380276302595040975828038875973275156095535071362551566216763310928544445,will-the-next-us-x-iran-diplomatic-meeting-be-on-may-5,No,2026-05-02T06:58:21+00:00,0.9720,2026-05-02T11:59:26+00:00,0.9725,6,near_one
2026-05-02T13:19:43+00:00,319,51623624502403405034540644015004183990018646236842362673705887892244415812517,will-the-cincinnati-bengals-win-the-2027-nfl-league-championship,No,2026-05-01T12:34:07+00:00,0.9730,2026-05-02T12:19:30+00:00,0.9735,6,near_one
2026-05-02T13:49:50+00:00,322,102979714187432523726496609637889951679226430871494531752837414533106422105296,will-the-fed-increase-interest-rates-by-25-bps-after-the-july-2026-meeting,No,2026-04-30T08:12:01+00:00,0.9675,2026-05-02T12:49:36+00:00,0.9655,6,near_one
2026-05-02T14:40:01+00:00,327,96860244745715756941650459891985152916771839495808774772602278159004844673195,will-the-bharatiya-janata-party-bjp-win-the-most-seats-in-the-2026-assam-legislative-assembly-election,Yes,2026-05-02T12:49:36+00:00,0.9720,2026-05-02T13:39:47+00:00,0.9800,6,near_one
2026-05-02T14:50:03+00:00,328,98217073614919962466651140874886806833957482591201794086427123889490558350853,over-60m-committed-to-the-printr-public-sale,No,2026-04-30T08:32:05+00:00,0.9655,2026-05-02T13:49:50+00:00,0.9935,6,near_one
2026-05-02T15:10:07+00:00,330,109687488329977372588961999276691632857978580647392345152502267095195233159315,will-casper-ruud-win-the-2026-mens-french-open,No,2026-04-30T08:12:01+00:00,0.9805,2026-05-02T14:09:54+00:00,0.9865,6,near_one
2026-05-02T16:20:22+00:00,337,92543936057805227559878526277749911113690688310000219713571176010393727192590,fed-rate-cut-by-june-2026-meeting,No,2026-04-30T10:12:27+00:00,0.9550,2026-05-02T15:20:10+00:00,0.9550,6,near_one
2026-05-02T16:40:26+00:00,339,96453053179310398478021793900871636512959801672463356164796908031258558329792,will-40-ships-transit-the-strait-of-hormuz-on-any-day-by-april-30,No,2026-04-30T08:42:08+00:00,0.9780,2026-05-02T15:40:14+00:00,0.9960,6,near_one
2026-05-02T17:00:31+00:00,341,81718924566344342339932153243056822500865643754622838691875214933560980686588,will-the-fed-decrease-interest-rates-by-50-bps-after-the-july-2026-meeting,No,2026-05-02T16:00:18+00:00,0.9825,2026-05-02T16:00:18+00:00,0.9825,6,near_one
2026-05-02T18:20:48+00:00,349,69755061120337006116592969589748767400935075584880854004545634576994873619078,will-rumen-radev-be-the-next-prime-minister-of-bulgaria-after-the-2026-parliamentary-election,Yes,2026-04-30T08:12:01+00:00,0.9605,2026-05-02T17:20:35+00:00,0.9830,6,near_one
2026-05-02T18:40:52+00:00,351,14608461365921890519608560420387457054909552901207827286061414110356413619035,over-30m-committed-to-the-printr-public-sale,No,2026-04-30T08:22:03+00:00,0.9785,2026-05-02T17:40:39+00:00,0.9855,6,near_one
2026-05-02T18:50:54+00:00,352,96860244745715756941650459891985152916771839495808774772602278159004844673195,will-the-bharatiya-janata-party-bjp-win-the-most-seats-in-the-2026-assam-legislative-assembly-election,Yes,2026-05-02T16:30:25+00:00,0.9740,2026-05-02T17:50:41+00:00,0.9730,6,near_one
2026-05-02T18:50:54+00:00,352,92543936057805227559878526277749911113690688310000219713571176010393727192590,fed-rate-cut-by-june-2026-meeting,No,2026-05-02T17:50:41+00:00,0.9550,2026-05-02T17:50:41+00:00,0.9550,6,near_one
2026-05-02T19:00:56+00:00,353,20643805904661385280242837899001038341346631607217619709766724611396929658707,will-james-talarico-win-the-2028-democratic-presidential-nomination,No,2026-04-30T08:12:01+00:00,0.9805,2026-05-02T18:00:44+00:00,0.9810,6,near_one
2026-05-02T19:31:03+00:00,356,72269539615261744676042326988848886803801077294839110874306705747842268822263,will-volodymyr-zelenskyy-be-the-next-leader-out-before-2027-426,No,2026-04-30T08:12:01+00:00,0.9830,2026-05-02T18:30:50+00:00,0.9965,6,near_one
2026-05-02T19:51:08+00:00,358,76460868704419189908735112971246299387914843061665582696109914924280989107745,over-20m-committed-to-the-printr-public-sale,No,2026-04-30T08:22:03+00:00,0.9770,2026-05-02T18:50:54+00:00,0.9825,6,near_one
2026-05-02T19:51:08+00:00,358,12709310113797716739680036441897697844707405148517516517306923313276673984406,over-15m-committed-to-the-printr-public-sale,No,2026-04-30T08:22:03+00:00,0.9820,2026-05-02T18:50:54+00:00,0.9785,6,near_one
2026-05-02T21:21:27+00:00,367,100247380276302595040975828038875973275156095535071362551566216763310928544445,will-the-next-us-x-iran-diplomatic-meeting-be-on-may-5,No,2026-05-02T14:50:03+00:00,0.9745,2026-05-02T20:21:14+00:00,0.9795,6,near_one
2026-05-02T22:01:35+00:00,371,66674786954085571250660480964707662084425585932358340411741443443851703866334,highest-temperature-in-hong-kong-on-may-1-2026-28c,No,2026-04-30T08:52:10+00:00,0.9500,2026-05-02T21:01:22+00:00,0.9990,6,near_one
2026-05-02T22:21:39+00:00,373,76044319544359444268050131763372291197555048292179581324392157634668796436250,over-4m-committed-to-the-printr-public-sale,No,2026-04-30T09:42:21+00:00,0.9640,2026-05-02T21:21:27+00:00,0.9690,6,near_one
2026-05-02T22:51:45+00:00,376,67653023069868861969361967272839190198689579506750446998649063014100739410596,will-trump-and-putin-meet-next-in-china-586-328,No,2026-05-01T21:56:35+00:00,0.9530,2026-05-02T21:51:33+00:00,0.9510,6,near_one
2026-05-03T02:32:32+00:00,398,17386751377523679863635521248429944365662964496318765972612101950039321398167,will-keir-starmer-be-the-next-leader-out-before-2027-973,No,2026-05-01T18:25:28+00:00,0.9850,2026-05-03T01:32:19+00:00,0.9855,6,near_one
2026-05-03T03:32:44+00:00,404,62116206887522199306412248927926622780699787095863900215476866802754406552079,will-narendra-modi-win-the-nobel-peace-prize-in-2026,No,2026-05-02T02:47:31+00:00,0.9795,2026-05-03T02:32:32+00:00,0.9795,6,near_one
2026-05-03T03:32:44+00:00,404,92543936057805227559878526277749911113690688310000219713571176010393727192590,fed-rate-cut-by-june-2026-meeting,No,2026-05-02T23:01:47+00:00,0.9550,2026-05-03T02:32:32+00:00,0.9550,6,near_one
2026-05-03T03:52:48+00:00,406,76460868704419189908735112971246299387914843061665582696109914924280989107745,over-20m-committed-to-the-printr-public-sale,No,2026-05-02T23:01:47+00:00,0.9815,2026-05-03T02:52:36+00:00,0.9820,6,near_one
2026-05-03T04:02:50+00:00,407,46056195474752271245395055657795037927227497463824962105333163035778099097940,over-100m-committed-to-the-printr-public-sale,No,2026-04-30T08:52:10+00:00,0.9825,2026-05-03T03:02:38+00:00,0.9935,6,near_one
